0, 15465970, 2, 38.0437578, 23.5833815, 38.0439992, 23.582855
1, 15467633, 2, 38.0436271, 23.5832875, 38.0429606, 23.5846929
2, 15467633, 3, 38.0426765, 23.5852603, 38.0423408, 23.5858642, 38.0419993, 23.5864342
3, 15467639, 5, 38.0421117, 23.5865559, 38.0424594, 23.5859714, 38.0428, 23.5853634, 38.0430885, 23.5847948, 38.0433554, 23.5842231
4, 15467663, 6, 38.0412587, 23.5875268, 38.041077, 23.5877922, 38.0408773, 23.5881126, 38.0407126, 23.5883817, 38.0404708, 23.5887599, 38.040236, 23.589118
5, 23184751, 4, 38.0012493, 23.6858841, 38.0013677, 23.6856131, 38.0014822, 23.6853395, 38.0015928, 23.6850633
6, 23184754, 2, 38.0011446, 23.6858066, 38.0002094, 23.6877966
7, 24281412, 4, 38.0014864, 23.6849986, 38.0013781, 23.6852718, 38.0012643, 23.6855412, 38.0011446, 23.6858066
8, 27759977, 2, 38.0015928, 23.6850633, 38.0018205, 23.6844016
9, 27759977, 1, 38.002512, 23.6823492
10, 28669047, 2, 38.0078778, 23.672766, 38.0084335, 23.6719411
11, 28669047, 3, 38.0086977, 23.6715425, 38.0088638, 23.6712918, 38.0089394, 23.6711778
12, 28669047, 1, 38.0092965, 23.6706397
13, 32042773, 2, 37.8951168, 23.9127399, 37.8939216, 23.9146799
14, 32042773, 10, 37.8930669, 23.9160378, 37.8922676, 23.9172646, 37.8919493, 23.9178138, 37.8912592, 23.9191416, 37.8910432, 23.9194827, 37.8908289, 23.9197631, 37.8906076, 23.920023, 37.8903287, 23.9203151, 37.8897397, 23.9207924, 37.8895983, 23.920904
15, 32042773, 9, 37.8885722, 23.9217813, 37.8880974, 23.9221844, 37.8878069, 23.9224531, 37.887581, 23.9227072, 37.8871382, 23.9232493, 37.8869244, 23.9235019, 37.8867985, 23.9236438, 37.8865958, 23.9238369, 37.8865124, 23.9238999
16, 32042994, 11, 37.8865903, 23.9240049, 37.8867336, 23.9238767, 37.8868685, 23.923747, 37.8870043, 23.9235943, 37.8872084, 23.9233347, 37.8875266, 23.9229485, 37.8877295, 23.9227125, 37.8879379, 23.9224905, 37.8881327, 23.9222958, 37.8883534, 23.9221054, 37.8886831, 23.9218259
